User_ID,Age,Gender,Height_cm,Initial_Weight_kg,Stress_Level,Sleep_Hours,Caffeine_mg,Calories_Consumed,Protein_g,Carbs_g,Fat_g,Steps,Workout_Type,Workout_Intensity,Temp_C,Weight_Change,Current_Weight_kg
177,23,Other,175.08935434573334,129.86253545510843,9,4.878904348566822,266.08743018588024,2008.8825264951543,125.6,226.0,67.0,7885,Cardio,6,31.588026397566495,0.26039836053698673,144.80081356205594
552,61,Male,168.40957637299397,133.28111256103577,2,5.773285957442875,225.1122781001935,,149.6,269.3,79.8,7919,Strength,4,33.16374707049561,0.17800597990085984,145.39788379340558
343,54,Female,164.15443062497522,105.04387682704031,4,5.681037913147746,209.60386751826468,1688.7982407342959,105.5,190.0,56.3,7998,None,0,23.371484175577248,0.07680459499922337,117.99983245482588
353,41,Male,156.4662892419838,136.15784589071998,3,7.7333985809750745,203.6373553679496,1139.4135699925096,71.2,128.2,38.0,8148,Yoga,10,16.194359126495723,-0.05167968878407861,148.56408256298522
434,33,Female,166.74416630029563,90.02514438750646,7,3.0,430.36113458004337,2626.5916358479203,164.2,295.5,87.6,8058,Cardio,10,18.641548463022257,0.23444626645120487,103.86067008486508
201,50,Male,170.04896160378644,134.8729027843723,4,7.816414882231479,166.37648333090846,1885.3091217450967,117.8,212.1,62.8,8023,Cardio,6,15.731544257597898,0.06391745571375962,142.88107733282058
476,31,Male,176.96676660506327,97.57773491893954,6,7.099111589968572,164.39731591449873,2088.497277184221,130.5,235.0,69.6,7982,None,0,14.736496452535963,0.1256719554900678,112.16221055753124
280,24,Male,163.36019667472536,88.39020546937381,2,7.885180079329104,243.421561527425,1763.2054897006774,110.2,198.4,58.8,7924,Strength,10,30.107965947488097,0.08076694961198734,101.00020019081538
258,25,Female,176.81029536939857,95.06037736089154,3,4.643651464553043,259.25823924480505,3384.978622292012,211.6,380.8,112.8,7858,Cardio,8,32.31899033847236,0.3229919589164326,107.33897685491173
476,38,Female,157.7233225656839,105.52652582591745,1,7.221244734238541,181.97093957902644,2172.026923076102,135.8,244.4,72.4,7867,None,0,18.264592323224974,0.055118774136830744,120.16612023864599
254,38,Other,192.73980610167644,140.90657752122763,5,6.311511869141422,210.86475412149315,2571.7383316574933,160.7,289.3,85.7,7939,Cardio,9,15.918300679075656,0.17469788845912199,151.07080100510814
296,45,Female,190.07931433406134,86.84880496831903,2,5.6772928663437705,214.5272687957006,2365.660394590883,147.9,266.1,78.9,7877,Yoga,8,35.26847899065734,0.18520207823348794,98.69128727101895
490,21,Male,157.58343867700665,117.44545565758779,1,7.192029327502858,208.97167946572057,,57.3,103.1,30.5,8227,Yoga,4,29.271341635680756,-0.055942298959559544,130.23246957000245
140,49,Male,168.58321237963204,106.50309189802184,3,4.937238300515843,136.67964201798333,,98.0,176.4,52.3,8062,None,0,21.404888157949,0.030746255825796515,121.29879872795674
126,36,Male,185.12268099931586,103.70114851766533,9,5.344443983638309,354.1162764120638,2241.39370179614,140.1,252.2,74.7,8037,None,0,27.87339438127257,0.27075479032144595,116.77127712990924
523,58,Female,164.62341600062544,96.59357723495071,9,3.952004357125288,498.7480947130887,1883.3674835815395,117.7,211.9,62.8,7946,None,0,41.43991338696805,0.2928488072268151,107.5920756016345
528,53,Female,175.6280222680155,97.64080006893568,7,7.337416301504326,225.69922555608042,2706.821149208449,169.2,304.5,90.2,7921,Cardio,10,14.299775237475151,0.22429848430968513,111.53915932437756
238,28,Female,176.3759796145226,128.32229629600891,8,5.981725852920777,334.8437295324655,2400.9564455565965,150.1,270.1,80.0,7792,Cardio,6,11.22223546503885,0.19026309666154878,142.67047081812902
478,53,Male,158.11907610923143,132.16760805361136,1,5.30022134814961,94.99727179897087,2650.676643939497,165.7,298.2,88.4,8159,Yoga,7,13.70406860248171,0.09204512361061161,144.084319237575
152,58,Female,168.3354808233055,113.187770071319,4,5.435592724252446,138.30831270147945,2145.5063586841497,134.1,241.4,71.5,8088,None,0,12.237672688565123,0.07969828015505286,129.15265676028378
145,30,Female,160.03193293130673,92.12762185578613,2,7.00071737345145,171.73206964705463,2098.9457420981335,131.2,236.1,70.0,8040,None,0,28.381384776217125,0.11477000727045363,104.23348202509172
596,25,Male,179.13176043499487,144.14743368751886,5,4.814077972276509,188.59928788016998,,140.3,252.5,74.8,7982,Strength,6,16.765845400270855,0.13609424875895215,158.00203589077782
505,40,Male,172.31871861867353,94.53785052648668,2,7.297532850488851,188.22881635650774,,117.5,211.5,62.7,7975,Cardio,8,33.41746429809747,0.11211428429141826,109.39322070173797
563,35,Male,165.3701894920429,104.86821502897563,7,6.2822012436485695,317.60484739049264,921.4758216050261,57.6,103.7,30.7,8004,Strength,8,31.062887599496868,0.07555934989424101,116.34758911306247
252,31,Female,175.54433455505665,85.74582508651517,8,4.714669998604053,438.4628724359949,1459.199236577614,91.2,164.2,48.6,8003,Yoga,7,24.759427930958015,0.1338845946215798,101.4556478425224
394,29,Male,179.83305227803817,100.52370161133949,10,5.897483965710233,393.61649545725834,1856.3514904056963,116.0,208.8,61.9,7904,Yoga,5,32.222337661369714,0.2636023580565061,112.51103927317858
356,37,Male,160.47472166546677,108.57334483797706,9,7.211299650144756,315.803711385499,1493.5571954532775,93.3,168.0,49.8,8100,Strength,5,17.846259208986098,0.1229724902596418,122.76564690107514
414,32,Male,162.12135339547987,138.3877544813935,1,8.080526105183868,223.23726503786327,1615.600930350096,101.0,181.8,53.9,7976,None,0,23.639389368565705,0.008821310091758738,154.26401464582267
192,64,Female,177.14568990926074,109.2004141595295,10,7.478615429583268,478.85335008858124,2498.8775041704503,156.2,281.1,83.3,7881,Strength,8,20.084283309007073,0.28654868981392506,119.54621948100171
493,35,Male,161.24067892599834,102.47762681290413,5,5.226994909722341,93.33119733071007,871.3654333755751,54.5,98.0,29.0,8053,None,0,30.353400560823665,0.025095738740340212,114.90734805741737
517,60,Male,174.9045276994572,130.67673420261076,7,6.899172369318368,377.16561457080456,2409.1264405129073,150.6,271.0,80.3,8009,None,0,26.7306713056704,0.24705798083738756,141.79368164482975
341,21,Female,184.1396845020079,119.20703723388027,10,8.451483165491409,306.6331251973244,2194.7252458833004,137.2,246.9,73.2,8061,None,0,32.36590059359943,0.3069564829528414,130.97161761737124
149,52,Male,176.16783600268076,97.22138699487084,5,5.933579662186212,178.02457154270016,,192.1,345.7,102.4,8072,None,0,29.027439546946074,0.3042625365536336,107.36491550607059
487,40,Female,181.76594476903907,85.52846418410493,1,8.490404682375154,141.2087560945627,,193.7,348.6,103.3,8007,Cardio,8,22.203600601761593,0.19400775346190322,99.15389509558678
136,47,Female,171.8982690612424,137.87204070338655,4,7.999829393994768,208.01231777861287,1894.3311282247125,118.4,213.1,63.1,7927,Strength,6,29.097021266805445,0.13271652991299424,151.1170028758914
262,58,Female,168.7339512796984,121.55955435035483,7,5.316115777393941,254.3871595611633,2698.1299512329897,168.6,303.5,89.9,8024,Strength,7,12.472535940418133,0.21317522748126683,134.48642566597422
446,43,Female,169.2605608850162,97.3626447820328,7,6.500637041352414,185.7804165649169,1376.5490726108005,86.0,154.9,45.9,8169,None,0,44.74166640711984,0.20167866614089797,111.93599205309607
236,51,Female,163.89263528977497,108.25054652418854,7,5.293546508489303,316.0098117518805,1982.5967207938584,123.9,223.0,66.1,8124,Cardio,10,38.165022951478136,0.24787793563971,122.70385629176425
127,37,Male,177.21043020472197,97.84533173341595,7,7.659126914415116,316.1626225640369,2576.2306329549374,161.0,289.8,85.9,8189,Strength,10,28.33192492438819,0.27526609210526615,113.66488219619652
563,32,Female,153.0151580985866,144.51571659563552,10,4.88525609031601,287.84737482998355,2234.583041593455,139.7,251.4,74.5,8103,Strength,7,29.495448878078427,0.29743056148045127,156.29252124120282
224,56,Female,160.6344581208886,100.74624759428268,7,7.204815713741438,261.29861526166997,1853.2703117817775,115.8,208.5,61.8,7909,None,0,16.507657948319334,0.12458713975654614,114.54364238450191
365,28,Female,175.15573162632276,108.48331495355787,3,5.327295300643975,230.1614971445986,1151.651606008377,72.0,129.6,38.4,8122,Cardio,8,17.06149899249005,-0.04553796746070421,121.14845658663232
450,53,Female,167.92407912032175,139.89294663670526,3,8.950205275837197,253.06641000272614,1233.5040000686054,77.1,138.8,41.1,7938,Yoga,10,33.202441405298295,0.047330258983453194,154.05210473488972
197,22,Female,157.52276041613626,86.785507818433,1,6.812257096828147,226.58779509528085,2227.6693355861885,139.2,250.6,74.3,8030,None,0,17.018831010565318,0.05475792157917142,97.80354334675293
468,33,Female,163.0641176477649,140.48025488753814,8,7.0506038378761735,105.79368434572481,2098.727786479356,131.2,236.1,70.0,8109,None,0,33.15017705333915,0.25801066273154716,154.39862419951174
275,62,Female,161.65322299954306,102.26269808327874,3,7.12689065251256,139.20223588381208,2274.8657560027336,142.2,255.9,75.8,8112,None,0,21.58379562769526,0.12302881658038975,113.07193979494902
531,33,Male,162.23024532664837,104.05688195577027,3,7.457158192452144,275.67350109131917,1180.6549869674168,73.8,132.8,39.4,8144,None,0,36.59623325183396,0.05571904335450531,113.807387775478
372,30,Male,172.23613447992068,128.15424104560577,6,6.746166918335639,199.97712654584893,1448.1642643493965,90.5,162.9,48.3,8017,None,0,37.161932729618066,0.15434733867182152,144.68948527822147
591,18,Female,195.79736329973525,139.07576233308947,8,6.728904739612917,446.01487827653636,1995.6335907122534,124.7,224.5,66.5,7946,Strength,10,18.364956985073604,0.1720540391304226,153.22256931559508
236,18,Male,166.32076511583375,115.0280328107896,4,7.144123330115091,370.1010754478712,2074.343661006895,129.6,233.4,69.1,8240,Strength,9,24.466646510904138,0.13033457381082741,129.61167715217613
442,45,Male,160.12853012710877,134.9015572524629,6,7.209721442130851,346.72262807145074,1573.0368021545448,98.3,177.0,52.4,7858,Cardio,6,35.67635671406733,0.16446167129603506,149.55696209898122
513,40,Female,173.13437788315687,118.6724384515409,1,7.098068449306447,192.0177609730146,2743.9067545558783,171.5,308.7,91.5,8032,Cardio,9,22.038089669897186,0.14688136885457834,132.02300063818117
466,60,Male,171.2401728758135,137.37394021413672,9,3.576612785535663,360.3967782966003,2133.794180065545,133.4,240.1,71.1,7879,Strength,7,23.314147227886192,0.23530125736006452,145.77739574949476
356,20,Other,179.4053642130687,110.02431459380752,10,5.52751248589562,267.07156632150713,3146.6179025467763,196.7,354.0,104.9,7957,None,0,9.191869368031176,0.31557541643497533,124.53219207334058
526,20,Male,172.19294873274038,117.33322100345998,1,6.962393780251996,321.3439496834051,3218.9723242698815,201.2,362.1,107.3,8050,None,0,37.60438868389618,0.28625969116015815,131.091237404096
101,54,Female,165.00362539722587,120.20626993054395,5,8.913484045330613,424.00403754006925,2107.227655315504,131.7,237.1,70.2,7996,None,0,31.636234010868254,0.19248649325548894,132.93293098312927
443,35,Male,188.2720057070024,99.71295388758884,6,7.7142928629629335,275.2598249500236,2568.7290460748877,160.5,289.0,85.6,7988,Yoga,4,10.69144251974506,0.16776444801970639,114.28201512777993
290,45,Female,180.64956674956295,143.79987210524322,8,5.708938446577543,334.8387273381122,,168.2,302.7,89.7,7915,None,0,17.69990761611877,0.2592624049181634,157.73317351722523
351,60,Male,181.33498808945293,108.91986412069704,2,5.054535513669796,43.02025725726946,1121.437581526509,70.1,126.2,37.4,8111,Cardio,8,22.959455355026098,-0.03988041826471683,124.6715743788799
274,46,Male,154.3089826741989,130.68509322710833,2,8.031765441086536,222.65369375631474,1955.7231413620848,122.2,220.0,65.2,8073,Cardio,9,23.75181575130227,0.07274682438795094,144.71602315271016
188,62,Male,179.32426836461457,90.05571113965578,7,4.402598730812177,346.3725969109871,723.7447754322279,45.2,81.4,24.1,8059,None,0,19.778781166899662,-0.006998872247896304,101.25993193661847
565,41,Female,172.24105294276103,93.16193469855669,3,6.375374709585292,333.1462020249003,1142.9568647908504,71.4,128.6,38.1,7990,Cardio,7,24.950943179920305,-0.006119933694660323,106.83266514535794
313,21,Female,169.02687003253857,111.89641167954974,1,9.001136396720804,187.68848300523513,2913.2343719752907,182.1,327.7,97.1,8004,None,0,21.237611310643935,0.16510291005650418,125.78050705344278
277,45,Female,164.62235763648386,106.32173618147269,8,5.319675637579838,298.6713727907452,1585.9003606150748,99.1,178.4,52.9,8010,Cardio,4,27.05365722148363,0.161752099174311,120.44446184090977
522,62,Male,169.32323486557553,138.08857624673362,6,7.81231958272053,145.45634232888466,2358.3363884639907,147.4,265.3,78.6,7985,None,0,19.297879121392732,0.1834979092602958,151.14455159574305
530,20,Female,159.65836275888913,104.68988444322477,6,6.994903011753186,224.09933413328505,1357.3886345466378,84.8,152.7,45.2,7980,Yoga,10,31.33634476868567,0.11373868936896575,116.48198787604275
362,41,Female,147.48542592671572,128.60888827565637,10,5.522997497271125,512.8373507392544,1821.72661629181,113.9,204.9,60.7,8087,Strength,7,28.821745872621804,0.24057766221485927,143.2382481516873
138,26,Female,158.1105167808413,94.73790994060616,4,7.9251120879437345,175.09393190214632,939.3661194147551,58.7,105.7,31.3,8012,None,0,24.571992752074607,-0.014638375709572216,105.56438374070008
557,39,Male,165.93614265373955,91.50929133613106,2,5.648307881806573,130.7288853589553,2486.674377981446,155.4,279.8,82.9,8026,None,0,28.269071205981888,0.1646794743824782,105.21029374872357
428,29,Male,163.91321601190734,115.5315776801022,2,5.453055225065828,144.37565354288645,1957.0735267292534,122.3,220.2,65.2,7937,None,0,34.09850604541176,0.1257889839148406,129.4270414605474
200,62,Male,165.42107510131808,108.03105113463408,4,5.19172742228557,162.40503090110283,3084.1171706720343,192.8,347.0,102.8,8046,None,0,47.791222473433365,0.37971353712976863,120.69343569834385
417,50,Female,164.54662317704756,102.24481660574251,2,6.434829475621332,145.65132201326077,2265.032987794816,141.6,254.8,75.5,7933,Yoga,10,28.087046870698934,0.13575975657792966,118.67960832367075
497,51,Female,167.2139915308881,106.9217473668963,9,4.312418924274229,534.9180265020374,1687.321931119055,105.5,189.8,56.2,8081,None,0,28.20079041990821,0.20006773103275166,119.04081118227003
110,32,Female,170.11388206572315,143.12275482830688,1,5.9249414882855795,283.50338981276406,3345.0874161919164,209.1,376.3,111.5,7956,Yoga,10,21.10557152411144,0.22092752206106583,157.46119174401773
534,30,Male,169.10811485385292,135.57491264968945,3,6.996092717526363,180.13064291490448,2162.0507413688083,135.1,243.2,72.1,8158,Cardio,8,26.108771100165207,0.13061906000759765,147.47205504512004
146,38,Male,170.788076226903,90.11676108588874,2,4.94064298990568,157.3806118887985,2978.2460734707784,186.1,335.1,99.3,8054,Cardio,6,38.88915157859491,0.2813870228458895,106.73341853597292
549,50,Male,173.45451976603363,143.15526805845502,9,6.389475516738446,504.3719488160515,3354.636916187025,209.7,377.4,111.8,7871,Strength,9,26.69575859863411,0.41082698557157205,155.65810741308997
573,30,Male,184.047184461972,90.64166576457846,6,6.623985012619492,372.7743053984799,2062.719415677811,128.9,232.1,68.8,7967,Cardio,6,19.790990865040364,0.14772165333097814,104.13477140095898
492,35,Male,162.30306440648855,94.49698150795616,6,8.896576797084476,196.15432491612083,1882.7522340575485,117.7,211.8,62.8,8098,Yoga,6,28.471804034292443,0.16666169126118707,107.51401436524579
592,22,Female,175.89922759032314,103.34854209249276,10,3.444163081118358,365.22945223590045,1578.3243955586483,98.6,177.6,52.6,7970,Strength,5,18.345295999832103,0.15755973483361702,114.90068021159095
355,35,Female,168.84484851889212,108.78595371954589,3,7.144093164636619,217.49219727310265,1065.0982980384229,66.6,119.8,35.5,7913,Yoga,4,31.35441046472453,0.016427567220387546,120.71257202165586
328,52,Male,184.91809774845936,110.96616638624455,3,8.804883706693206,456.6134851290868,2634.283203688565,164.6,296.4,87.8,7932,Cardio,8,11.054407325792061,0.1185594656794233,120.81741417354019
402,30,Female,172.93420428280925,140.19114198989553,5,6.883684427133327,348.2301056650683,1492.0645446194603,93.3,167.9,49.7,8042,Strength,7,23.98971514848618,0.07397925253283702,153.3342241069255
575,57,Male,158.20259778930466,136.62190962144723,1,7.287009677618368,200.19450032557404,2656.687814075291,166.0,298.9,88.6,8003,None,0,36.48525013511332,0.20803170271997667,153.95992006635427
117,54,Female,173.01351264229822,114.25299404528842,2,3.8731012446998143,0.0,2588.279577258014,161.8,291.2,86.3,8015,None,0,25.014889858874735,0.16169571473913738,127.24330606972057
239,18,Female,173.74991714643613,133.7726000224817,5,7.292412822275555,293.96599879300106,2961.7974271102767,185.1,333.2,98.7,7937,None,0,27.975879460015413,0.28565947441396583,145.31418193716573
120,32,Male,170.59614077986402,107.58416986729176,3,4.6292299142455295,0.0,1207.4950968497901,75.5,135.8,40.2,8135,Strength,7,27.251294281258886,0.012555077057782305,120.69382163353977
453,20,Male,163.9613236666943,105.45249509216825,5,5.848770189953109,207.23908848697138,972.6500268974034,60.8,109.4,32.4,8056,Strength,10,34.12591595336746,0.05708715901758238,114.97074082622935
278,20,Female,189.51869708656886,112.20005940515033,2,8.746525231863625,122.10301743634152,2864.6677039094334,179.0,322.3,95.5,7935,None,0,34.518141480746536,0.24577320141794484,125.88111207584922
383,26,Female,173.85856359779177,107.74358621724129,3,8.29769409657356,313.117566175275,2174.1250629064034,135.9,244.6,72.5,8093,None,0,17.947746048064708,0.09192369511994301,122.75345387864375
217,30,Female,157.55852159055408,126.55731273798797,7,6.592737976669384,348.23727108238995,1904.8450189402863,119.1,214.3,63.5,8042,Yoga,6,46.56166371385757,0.28044684916759344,138.83383632142136
343,43,Male,152.92840769466764,91.73987912555187,7,4.463260370089487,427.6107725466138,2909.745417824643,181.9,327.3,97.0,7943,None,0,32.116916752167576,0.3395546596688002,105.03538941300624
497,45,Female,163.03467911353732,128.24949895642618,7,6.211632838431131,316.9433689701095,2303.4570038836214,144.0,259.1,76.8,8114,None,0,32.77006164298481,0.2626566290656108,140.63121940086552
297,22,Female,161.73834436020493,121.58951359889696,8,8.775314734958679,362.0629633535545,1588.5775498828411,99.3,178.7,53.0,7872,Cardio,8,5.977560918726429,0.057869304578416714,136.55376163067862
456,62,Female,168.2511117589914,95.96808775816478,9,6.447083531307148,207.34215474686417,1684.534871552398,105.3,189.5,56.2,8033,None,0,21.887888470644906,0.16854126549855758,110.67407048058739
213,36,Male,164.07234220659151,139.40282094096972,6,7.024811918269162,163.37466663186507,1924.5454210367484,120.3,216.5,64.2,7915,None,0,34.88440734283594,0.20567739442457994,150.14063805509332
142,32,Female,170.26075659099547,89.45478526207559,3,7.486991261378083,380.08887308861665,3196.1823705446795,199.8,359.6,106.5,8072,Cardio,6,26.11705243967592,0.26567994235569725,104.62902488237273
388,50,Male,177.7119061664413,101.68698730355166,9,8.019080209826507,392.9641945247385,1399.688985302873,87.5,157.5,46.7,7959,None,0,19.560837662345065,0.12052970588352702,113.68916172193211
130,60,Male,171.38611091423687,118.51968538444933,2,6.8084671200175135,28.65693232974732,2018.9518277869083,126.2,227.1,67.3,7948,None,0,26.4657460749929,0.09556966039058032,130.58990942023158
466,34,Male,153.36049621545487,120.38748704806105,3,6.882911411053978,314.4609641694781,2486.25604621429,155.4,279.7,82.9,7859,Cardio,5,27.202061322023145,0.1806817628284218,128.9716243462475
294,24,Female,154.56557410575857,113.74503036588965,6,8.072877648990039,283.4393300906068,1217.5884712123964,76.1,137.0,40.6,8180,None,0,30.202437119735926,0.08824661908946702,122.88191918467037
504,18,Female,176.11920328616853,92.6900081594876,10,7.2665497220304385,470.7207060079706,1045.2025538875052,65.3,117.6,34.8,7918,None,0,21.751613379260988,0.10578805224966062,106.18541334484782
244,32,Male,178.50159601450846,138.43819249918883,7,6.47245591097222,179.22170884819369,1912.0997056482834,119.5,215.1,63.7,8111,None,0,23.43398174320364,0.16517560641925846,150.66350502581972
326,34,Female,180.6049666156723,142.68499397420993,3,5.694182291715173,71.44433544021277,1785.0281136922465,111.6,200.8,59.5,8104,None,0,24.056785987690652,0.0718451568248922,158.14759543801597
457,32,Male,184.8965930485821,140.95135856197368,1,4.582768148488627,271.7453329553659,,100.9,181.7,53.8,7940,Strength,7,22.698967477346155,0.004341213163824659,152.70319602975394
375,60,Male,175.5619700507641,138.2171471519408,9,7.5227878891579945,316.81300409558605,1938.309795226191,121.1,218.1,64.6,8120,None,0,42.83375948066572,0.3055034028439595,150.98713515684204
136,49,Female,162.54682526889295,112.45880621115026,3,9.000318099699694,262.46614272168216,2562.573943442708,160.2,288.3,85.4,7996,None,0,15.135671546515937,0.12911956250868892,125.8328879461638
597,19,Female,163.40882159698114,141.4519774100534,5,6.410253860555803,376.428602422816,970.4750818824302,60.7,109.2,32.3,7992,None,0,16.058477222338443,-0.032999161695784374,154.71312002672687
325,60,Female,170.76790538204835,105.0506830619505,10,7.754969116590248,363.42356762450447,1439.4743714983358,90.0,161.9,48.0,7983,Yoga,6,29.358627516422402,0.19448558842605176,116.90576378071208
263,57,Male,168.16734629627453,141.9736048896732,5,3.1631214920277904,48.87303683288721,2299.7303017834665,143.7,258.7,76.7,7991,Yoga,8,20.539606487632412,0.16204536600311442,154.269001865711
180,36,Female,157.3784761363998,87.58314459028173,6,7.9081765775364925,377.1113274211398,2880.7139997907057,180.0,324.1,96.0,7994,Cardio,5,5.031214638081199,0.1799308350679868,102.6244593050738
458,48,Female,168.88762849087087,135.39056539786077,5,8.333386980775003,49.02413408050137,1609.283960753963,100.6,181.0,53.6,7938,None,0,23.401229304631112,0.08712679077691698,148.8180561293838
160,43,Male,167.1836632347874,112.70772880559842,3,6.117221010195866,124.41904857309069,1978.2918251536585,123.6,222.6,65.9,8051,Cardio,5,23.20681420195253,0.09313614786954513,122.4659118235915
181,53,Female,163.64539413597117,142.44528812742183,2,7.303059823524101,360.59112575708014,1879.5424408239423,117.5,211.4,62.7,8018,None,0,25.224490526732207,0.07067493412594793,157.02945156945253
508,45,Male,175.5832358739188,117.17114919400738,5,5.6717832517132525,273.8341304712908,1476.0559409345742,92.3,166.1,49.2,8036,None,0,48.66244272666994,0.1953138509841602,131.43945701857984
134,48,Male,194.99441430622062,130.769663702068,7,5.3613483611844055,373.5319898986098,2682.1638780244384,167.6,301.7,89.4,8037,Cardio,8,15.459035380479987,0.2259258753471322,144.215873912028
121,23,Male,175.58010539350053,107.2512024732512,8,4.148105183874351,493.4693059131525,1754.397468281757,109.6,197.4,58.5,8115,None,0,29.839204119548157,0.19668757492004685,118.44708840763053
419,34,Female,181.72215065822127,95.36321963331757,9,4.5167590941476545,478.0987588261358,,135.5,243.9,72.3,8011,Yoga,4,21.396088874658922,0.22904196985669478,107.14556127402729
159,64,Male,197.42803555484727,92.73916680667567,8,8.35097821571993,416.6363687170972,1875.7497966599585,117.2,211.0,62.5,7848,None,0,26.77711174476223,0.19936215569263693,103.24026912675839
251,35,Male,171.70423603243762,119.328802566304,9,3.3166046279905377,281.3630656636036,2012.113476138211,125.8,226.4,67.1,8106,Cardio,7,21.899466968444482,0.21053350057445758,130.37835978348832
494,42,Female,170.46597797226443,105.30897389358194,1,6.916401583241829,204.2311875302293,1966.7334469245407,122.9,221.3,65.6,8018,None,0,8.961073752746945,-0.01931864245818639,117.73845659610666
254,47,Male,162.25779443284813,85.56293320926513,3,5.430006033512099,255.60679807711327,2325.189857377747,145.3,261.6,77.5,8188,Cardio,7,22.962555752589083,0.13582488145269614,95.86298157459832
388,44,Female,158.15512996313697,125.1015396889405,6,8.584959521301526,200.46341671473462,2963.539823867037,185.2,333.4,98.8,7915,None,0,25.103242185043186,0.29170590666552376,137.39542001398647
208,55,Female,178.82165468157015,96.67548277808574,7,5.600356784768149,352.75855199562807,2365.956119839322,147.9,266.2,78.9,8100,None,0,23.12566295953006,0.22266807062093888,111.59930693849893
278,20,Other,165.53152855094166,97.46569168898571,5,7.687863807298447,218.45591017497574,2863.033716035872,178.9,322.1,95.4,7941,None,0,22.833116915337097,0.247085872373552,111.39383023205815
555,39,Male,162.11556813170174,109.75549312472026,5,5.665408535773791,357.94526693181473,1451.80835290931,90.7,163.3,48.4,8020,None,0,18.484702094685055,0.041409443751690644,123.89379546754786
322,53,Female,172.68511107619102,143.28914739641448,2,5.300773202581913,188.0362316360312,2329.151188613927,145.6,262.0,77.6,8098,None,0,36.1836600375632,0.18319486147966801,154.86728508927007
488,47,Female,181.32492165654628,127.57726919486007,8,4.084022008766566,415.73014867765534,1793.443174465831,112.1,201.8,59.8,7975,Cardio,6,29.990408292320403,0.20368113338357144,141.22688282332277
102,33,Female,179.4922142038182,135.52873749072035,7,5.825990526566431,5.4661091275369245,1795.567944830007,112.2,202.0,59.9,8094,None,0,28.473645706169584,0.17538159798929046,147.95723209174545
253,42,Female,165.34546397910856,115.2533442182542,4,5.500736145394204,226.13671309004832,2043.064790767647,127.7,229.8,68.1,8005,Strength,6,23.562456806391825,0.12370976768143711,127.63153093714689
257,57,Male,167.09405811455733,127.20428000520317,1,6.28053162460683,139.2111409929708,1843.5231772683749,115.2,207.4,61.5,7735,None,0,30.94414785690555,0.07695372767435998,140.04117831913462
252,26,Female,167.6247963789485,114.11915084080022,1,8.471219004622268,63.00747510314365,2003.8259272477294,125.2,225.4,66.8,8032,None,0,27.512976678085924,0.07814141073861959,129.90711500754605
443,60,Female,167.09621403366862,102.36497945203477,3,7.463185287929665,0.0,2152.49185001244,134.5,242.2,71.7,7810,Strength,6,22.60881541341111,0.11477786711196117,117.04881855933782
142,34,Male,172.05342769543495,116.21724236287739,9,3.6959642068096556,361.5640570386568,3140.1218982773635,196.3,353.3,104.7,8132,Strength,5,17.379842492071656,0.3342133118037388,131.72569529497827
545,50,Male,183.11667072199214,144.79256427286498,2,7.326235789307477,130.7884922394225,1855.775546388959,116.0,208.8,61.9,7965,None,0,24.83871480384529,0.06610111251129902,157.68423580004296
565,59,Male,159.41560782367517,86.22150290516146,8,5.996181853416383,321.6717942212603,2555.201313466855,159.7,287.5,85.2,8018,None,0,34.21489934013335,0.3233748837309942,100.2156082356937
481,53,Male,158.20752153501766,132.47332491743302,7,7.952834006662154,241.33897791034883,2642.304037922688,165.1,297.3,88.1,8136,Strength,8,17.017515384482085,0.2277166727565258,147.44018412601082
137,60,Female,158.09826941048897,131.9553210711596,10,5.701420718736988,206.24300881120186,1122.8735397902637,70.2,126.3,37.4,7889,Cardio,8,34.76750349440918,0.18119631051840057,144.15948279185375
407,57,Female,160.06795822558433,98.32000711378782,9,9.620095853163193,219.56012234876303,2934.3594780640724,183.4,330.1,97.8,7874,Strength,9,14.832117489692344,0.29690229455634987,112.86666646481304
416,53,Male,169.264297921935,97.00749215433765,1,9.00476187773634,47.138282778573426,1110.5536331511453,69.4,124.9,37.0,8016,Yoga,6,21.19044889126496,-0.06934728370586413,109.15696270650751
196,59,Female,169.42488457651626,91.93436962081574,3,9.15707252076703,307.8656670683206,1909.0653033879423,119.3,214.8,63.6,8020,None,0,28.613460950010126,0.11143725757099554,105.19866728113958
156,27,Female,171.33236074987462,104.30570931667899,6,6.316964794475046,315.6205996683271,2395.3759955904798,149.7,269.5,79.8,7834,None,0,29.677555506381367,0.24146496310642804,114.33800713985889
200,33,Male,159.77694732293222,130.84180207682465,10,8.938916555018398,409.06832499821144,2235.4187829758944,139.7,251.5,74.5,8001,Strength,9,27.04089714546371,0.28611634065925284,143.79030298119366
375,36,Female,188.6677150009407,88.2484518350645,2,7.742250292074268,2.8206402057113564,2580.995787859388,161.3,290.4,86.0,7992,Strength,5,16.929445985325028,0.12051421536290932,101.13895405532867
363,42,Male,176.4485133580066,124.37461999511109,6,5.904906623900338,146.07949881224613,1993.3106092831867,124.6,224.2,66.4,8076,None,0,31.173038159243642,0.1947094257680606,139.75877380533333
540,51,Male,168.34687285366536,128.1614842367198,1,8.824309100485426,31.658041424074725,2727.5651202980775,170.5,306.9,90.9,8093,None,0,21.191488267187555,0.1400177383443461,142.6659129461777
